row_id,page_id,page_title,contributor,timestamp,creation_dt,topic,opinion,clean_opinion,turn,segmentation,type,subtype,type_r1,subtype_r1,type_r2,subtype_r2,stance,sentiment,url
5,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"sin embargo, parece claro que durante un tiempo kuczynski estuvo sin nacionalidad peruana en usa, y por cuestiones legales básicas es evidente que tenía o recibió una nacionalidad alternativa a la peruana (presumíblemente la estadounidense), puesto que sino, habría tenido que ser ""encerrado"" en un centro para inmigrantes ilegales, o en el aeropuerto a la espera de que se aclare su situación (cosa que parece no ser el caso).","sin embargo, parece claro que durante un tiempo kuczynski estuvo sin nacionalidad peruana en usa, y por cuestiones legales básicas es evidente que tenía o recibió una nacionalidad alternativa a la peruana (presumíblemente la estadounidense), puesto que sino, habría tenido que ser ""encerrado"" en un centro para inmigrantes ilegales, o en el aeropuerto a la espera de que se aclare su situación (cosa que parece no ser el caso).",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
6,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"de manera que parece evidente que el señor kuczynski tiene la nacionalidad estadounidense, sin ser esto un problema, ni menoscabo, y por tanto debería aparecer como ""peruano-estadounidense"", o peruano que recibió la nacionalidad estadounidense.","de manera que parece evidente que el señor kuczynski tiene la nacionalidad estadounidense, sin ser esto un problema, ni menoscabo, y por tanto debería aparecer como ""peruano-estadounidense"", o peruano que recibió la nacionalidad estadounidense.",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
7,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"además, en la versión alemana de wiki, aparece como un ciudadano peruano y americano, con la referencia: fernseh”duell” der präsidentschaftskandidaten: monologe statt debatten.","además, en la versión alemana de wiki, aparece como un ciudadano peruano y americano, con la referencia: fernseh”duell” der präsidentschaftskandidaten: monologe statt debatten.",3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
8,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,infoamazonas.,infoamazonas.,3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
9,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,abgerufen am 7.,abgerufen am 7.,3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
10,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,april 2011.,april 2011.,3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
11,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"* sobre el tema de la ley petrolera, pongo dos textos antiguos (el original y la corrección), y luego mi comentario:","* sobre el tema de la ley petrolera, pongo dos textos antiguos (el original y la corrección), y luego mi comentario:",3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
12,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"""en este gobierno impulsó la ley 23231 conocida como ""la ley kuczynski"", que fomentaba la explotación energética y petrolera;","""en este gobierno impulsó la ley 23231 conocida como ""la ley kuczynski"", que fomentaba la explotación energética y petrolera;",3,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
13,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"sin embargo, ya que por esta se exoneró por más de us$ 500 millones a las empresas petroleras extranjeras.","sin embargo, ya que por esta se exoneró por más de us$ 500 millones a las empresas petroleras extranjeras.",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
14,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"alvarado, víctor (2005).","alvarado, víctor (2005).",3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
15,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,diario la razón 19 de marzo.,diario la razón 19 de marzo.,3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
16,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,págs.,págs.,3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
17,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"10, 11.","10, 11.",3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
18,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"""la ley kuczynski""","""la ley kuczynski""",3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
19,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"posteriormente la ley fue derogada.""","posteriormente la ley fue derogada.""",3,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
20,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"""en este gobierno impulsó la ley 23231 que fomentaba la explotación energética y petrolera.","""en este gobierno impulsó la ley 23231 que fomentaba la explotación energética y petrolera.",3,OK,PERFORMATIVE,IP,,IP,,IP,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
21,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"a raíz de esa ley, llegaron al perú empresas como royal dutch shell y fue posible el descubrimiento del camisea, uno de los yacimientos de gas natural más importantes del país;","a raíz de esa ley, llegaron al perú empresas como royal dutch shell y fue posible el descubrimiento del camisea, uno de los yacimientos de gas natural más importantes del país;",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
22,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"sin embargo, esta ley no ha estado exenta de controversia por las exoneraciones tributarias que habrían sido concedidas a las empresas petroleras extranjeras.""","sin embargo, esta ley no ha estado exenta de controversia por las exoneraciones tributarias que habrían sido concedidas a las empresas petroleras extranjeras.""",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
23,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"el segundo comentario me parece un ""lavado de cara"", una modificación parcial de una información veraz (con quita de referencias y todo).","el segundo comentario me parece un ""lavado de cara"", una modificación parcial de una información veraz (con quita de referencias y todo).",3,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
24,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,incluso elimina información clave como los 500 millones de dólares (relevante).,incluso elimina información clave como los 500 millones de dólares (relevante).,3,OK,ARGUMENTATIVE,CM,,CM,,CM,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
25,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"la referencia a ""la ley kuczynski"" parece legítima, y también que fuera posteriormente derogada.","la referencia a ""la ley kuczynski"" parece legítima, y también que fuera posteriormente derogada.",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
26,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,que fuera una política económica liberal que ppk considerara adecuada no es incompatible que la realidad del primer comentario.,que fuera una política económica liberal que ppk considerara adecuada no es incompatible que la realidad del primer comentario.,3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
27,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"lo acertado de esta ley, puede ser juzgado con posterioridad más fácilmente (no pone la fecha de aprobación de la ley), pero parece evidente, que por la ligadura de gas y petróleo, este es un recurso clave cuyo precio solo puede o subir, o ser controlado militarmente (para esto me hago eco de las afirmaciones de alan greenspan ""la guerra de irak fue por petróleo"", de la agencia internacional de la energía que reconoció que la máxima producción histórica de petróleo ocurrió en 2006, aunque otras fuentes hablan de 2005 (la aie fue criticada por estar ""controlada"" por eeuu, por negar el pico del petróleo, y en un artículo de the guardian donde se destapaba por medio de filtraciones internas que la aie estuvo ocultando el pico de la máxima producción de petróleo durante años), además, también incluyo al fallecido matt simmons (se ahogó en la bañera), técnico, banquero del sector del petróleo y ex-asesor del presidente george w.","lo acertado de esta ley, puede ser juzgado con posterioridad más fácilmente (no pone la fecha de aprobación de la ley), pero parece evidente, que por la ligadura de gas y petróleo, este es un recurso clave cuyo precio solo puede o subir, o ser controlado militarmente (para esto me hago eco de las afirmaciones de alan greenspan ""la guerra de irak fue por petróleo"", de la agencia internacional de la energía que reconoció que la máxima producción histórica de petróleo ocurrió en 2006, aunque otras fuentes hablan de 2005 (la aie fue criticada por estar ""controlada"" por eeuu, por negar el pico del petróleo, y en un artículo de the guardian donde se destapaba por medio de filtraciones internas que la aie estuvo ocultando el pico de la máxima producción de petróleo durante años), además, también incluyo al fallecido matt simmons (se ahogó en la bañera), técnico, banquero del sector del petróleo y ex-asesor del presidente george w.",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
28,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"bush, que afirmaba desde antes de la guerra de irak que estábamos llegando al pico de máxima producción de petróleo, y que el precio del petróleo debería de subir a 200 dólares para dar un precio justo y favorecer la inversión, así como la urgente necesidad de invertir de forma masiva en un plan energético alternativo;","bush, que afirmaba desde antes de la guerra de irak que estábamos llegando al pico de máxima producción de petróleo, y que el precio del petróleo debería de subir a 200 dólares para dar un precio justo y favorecer la inversión, así como la urgente necesidad de invertir de forma masiva en un plan energético alternativo;",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
29,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"también cito al cuerpo de ingenieros del ejército de los estados unidos de américa, que desde hace más de diez años alertaban de la futura escasez de recursos petroleros, y de la necesidad de preparar al ejército para esta escasez).","también cito al cuerpo de ingenieros del ejército de los estados unidos de américa, que desde hace más de diez años alertaban de la futura escasez de recursos petroleros, y de la necesidad de preparar al ejército para esta escasez).",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
30,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"por estas razones, parece evidente que ""reducir en 500 millones de dólares"" la factura a la extracción petrolera y gasística no parece una decisión política adecuada (el campo de gas ya existía, y solo esperaba a ser descubierto), pues el previsible aumento de los precios del petróleo y gas acabará volviendo rentables las búsquedas sin necesidad de hacer rebajas fiscales (como era política común en los países desarrollados desde 1970, el objetivo inicial en eeuu fue invertir el pico del petróleo de eeuu por medio de más inversión, pero esto no fue posible ante el agotamiento paulatino de las reservas, pero lo que en un inicio puede ser una política acertada para un país consumidor, puede ser negativo para un productor, salvo que se busque el aprovechamiento presente de la riqueza petrolera, aún a costa de perder una parte de esta).","por estas razones, parece evidente que ""reducir en 500 millones de dólares"" la factura a la extracción petrolera y gasística no parece una decisión política adecuada (el campo de gas ya existía, y solo esperaba a ser descubierto), pues el previsible aumento de los precios del petróleo y gas acabará volviendo rentables las búsquedas sin necesidad de hacer rebajas fiscales (como era política común en los países desarrollados desde 1970, el objetivo inicial en eeuu fue invertir el pico del petróleo de eeuu por medio de más inversión, pero esto no fue posible ante el agotamiento paulatino de las reservas, pero lo que en un inicio puede ser una política acertada para un país consumidor, puede ser negativo para un productor, salvo que se busque el aprovechamiento presente de la riqueza petrolera, aún a costa de perder una parte de esta).",3,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
31,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"* también me parece extraño que no aparezca la información sobre los dos matrimonios de kuczynski, o que su padre sea un médico judío alemán, catedrático en la universidad de berlín, que emigró de alemania en 1933 con la subida al poder del nazismo, y que había realizado estudios médicos centrados en las enfermedades del campo en siberia en colaboración con la antigua unión de repúblicas socialistas soviéticas durante los años 1920 (el abuelo de sarkozy también era judío, luego converso, y eso no le causó ningún problema para ser el actual presidente de francia).","* también me parece extraño que no aparezca la información sobre los dos matrimonios de kuczynski, o que su padre sea un médico judío alemán, catedrático en la universidad de berlín, que emigró de alemania en 1933 con la subida al poder del nazismo, y que había realizado estudios médicos centrados en las enfermedades del campo en siberia en colaboración con la antigua unión de repúblicas socialistas soviéticas durante los años 1920 (el abuelo de sarkozy también era judío, luego converso, y eso no le causó ningún problema para ser el actual presidente de francia).",3,OK,ARGUMENTATIVE,CM,,CM,,CM,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
32,2141841,Pedro Pablo Kuczynski,WIKI-WOLVERINE,1302559122,4/11/11 21:58,revisión del artículo,.,.,4,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
33,2141841,Pedro Pablo Kuczynski,SPQRes,1302559122,4/11/11 21:58,revisión del artículo,"aparte de estos punto, también me gustaría hacer una propuesta, como toda época electoral es un momento de exaltación partidista e investigación interesada, creo que las entradas de los candidatos deberían ser bloqueadas, pero la página de ""discusión"" debería ser usada como una evaluación de las diferentes apreciaciones y descubrimientos, con un resumen (como pueda ser el apartado protección), y que tres bibliotecarios se hagan cargo de revisar semanalmente el contenido, editar el artículo bloqueado, y limpiar la página de discusión, enviándola a un archivo.","aparte de estos punto, también me gustaría hacer una propuesta, como toda época electoral es un momento de exaltación partidista e investigación interesada, creo que las entradas de los candidatos deberían ser bloqueadas, pero la página de ""discusión"" debería ser usada como una evaluación de las diferentes apreciaciones y descubrimientos, con un resumen (como pueda ser el apartado protección), y que tres bibliotecarios se hagan cargo de revisar semanalmente el contenido, editar el artículo bloqueado, y limpiar la página de discusión, enviándola a un archivo.",5,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Pedro_Pablo_Kuczynski
